retweet_count,reply_count,like_count,quote_count,id,Date,Followers,Status text,WC,Clout,Cognition,Affect,tentat,Drives,insight,cause,discrep,certitude
11,2,52,3,S1220947635986558976,25-01-2020,331116,"Unlimited surprises, Unlimited memories, Unlimited Maharashtra! Celebrate this #NationalTourismDay on the land lush green vegetation, between the steep valleys of might mountains &amp; among the lovely, soft-spoken people. Visit Maharashtra.
#MaharashtraTourism #MaharashtraUnlimited https://t.co/fhURkUTE95",37,40.06,5.41,10.81,2.7,2.7,0,0,0,0
8,0,22,1,S1221059891625787393,25-01-2020,331116,"Dotted with cashew and coconut trees, Redi is small coastal village situated in #Sindhudurg. In the small village lies the abode of a divine and supernatural power _ Lord Ganpati. The divinity of this place attracts many devotees every year.
#SeaSandSindhudurg #MaharashtraTourism https://t.co/niMAjL3FAR",46,65.68,2.17,4.35,0,4.35,0,0,0,0
10,1,42,0,S1221282092908236802,26-01-2020,331116,"This #71stRepublicDay, let us all come together and celebrate the spirit of this great nation. Maharashtra Tourism wishes everyone a #HappyRepublicDay. #HappyRepublicDay2020 #RepublicDay #MaharashtraTourism #MaharashtraUnlimited https://t.co/dhNJ49jVet",30,89.5,10,10,0,10,0,0,3.33,0
7,1,38,0,S1221351966585978880,26-01-2020,331116,"Maharashtra _ The land of grand destinations! Maharashtra can be an ideal getaway destination for family trips, adventurous journeys or for solo travelers. #DollyPartonChallenge #MaharashtraUnlimited #MaharashtraTourism https://t.co/GNpv4eoL97",30,40.06,10,6.67,3.33,0,0,0,6.67,0
4,0,18,0,S1221741393590153222,27-01-2020,331116,"Hot &amp; spicy chicken curry, when combined with crisp &amp; thick vade (typical bread of Konkan region) results into an amazing &amp; drool-worthy dish _ #KomdiVade. It is an iconic dish of #Sindhudurg &amp; is truly enjoyed by many foodies.

#SeaSandSindhudurg #MaharashtraTourism #Maharashtra https://t.co/Q6plK69Ntx",47,40.06,4.26,6.38,0,0,0,2.13,0,2.13
2,0,6,0,S1221821671696293888,27-01-2020,331116,"In conversation with the Free Press Journal, Mr.Dilip Gawade Director, &amp; Mr. Sawalkar, Joint Director talked about the policies &amp; initiatives that would be introduced in the upcoming years. The #NationalTourismDay proved to be a wonderful occasion for announcing such initiatives. https://t.co/qg6Mv7eWch",46,76.75,6.52,4.35,0,8.7,2.17,0,2.17,2.17
5,0,17,0,S1222074310153498624,28-01-2020,331116,"Last 3 Days left to submit your Fort Photographs &amp; Videos for #MahaTourismContest. Participate and stand a chance to win exciting cash prizes.

#MaharashtraTourism #MaharashtraTourismContest #MaharashtraUnlimited #FortPhotographyContest #FortVideographyContest #Contest https://t.co/lSRddbzDaR",34,85.94,2.94,8.82,2.94,5.88,0,0,0,0
3,0,23,0,S1222126626453876738,28-01-2020,331116,"#Sharkcurry is another lip-smacking dish that #Sindhudurg has given to the state of Maharashtra.The aroma of the meat of baby sharks perfectly molded into thick &amp; strong curry mesmerizes every person on the dining table
#SeaSandSindhudurg #MaharashtraTourism #MaharashtraUnlimited https://t.co/0belLDPMZc",44,53.63,6.82,9.09,0,4.55,0,0,0,2.27
7,0,21,1,S1222441131499089920,29-01-2020,331116,"Explore the vastness of the Arabian Sea, dive into the world of marine wonders. At #Tarkarlibeach, get the enthralling experience of Scuba Diving &amp; explore the exotic marine life of Maharashtra.
#SeaSandSindhudurg #Sindhudurg #ScubaDiving #MaharashtraTourism #MaharashtraUnlimited https://t.co/DOqAze7fdA",41,40.06,7.32,4.88,2.44,0,7.32,0,0,0
7,2,25,0,S1222813557399490560,30-01-2020,331116,"Waters of #Sindhudurg have many surprises beneath the surface. The water sports at Tarkarli Beach, allows you to explore the rich marine life of Maharashtra through a famous sport - #Snorkelling.

#SeaSandSindhudurg #TarkarliBeach #MaharashtraTourism #MaharashtraUnlimited https://t.co/ZAxK86CGkS",39,69.89,5.13,10.26,0,7.69,2.56,2.56,0,0
7,0,17,0,S1223249215788158977,31-01-2020,331116,"Enjoy the #MTDCHolidayResortTarkarli situated at the Virgin beach of #Tarkarli is opens to sparkling blue water. The guests can enjoy the snorkeling, scuba-diving &amp; boating with dolphins. Amenities at #MTDC__ resorts are designed for the comfort of tourists. 

#ReenergizedResort https://t.co/ygJ6Rfl4gw",44,53.63,2.27,4.55,0,0,0,0,2.27,0
7,0,27,2,S1223533758139125760,01-02-2020,331116,"#AurangabadCaves are a group of 12 rock-cut Buddhist Shrines. Carved with precision, these caves represent aesthetic culture of Maharashtra. Aurangabad Caves are indeed an architectural marvel of the state. 

#AuraOfAurangabad #Aurangabad #MaharashtraTourism #MaharashtraUnlimited https://t.co/ja6v0AoA63",38,55.75,5.26,5.26,0,0,2.63,0,0,2.63
5,0,14,0,S1223576739286110210,01-02-2020,331116,"Every moment you spend in Maharashtra will be full of excitement and memorable. Visit Maharashtra to have an unforgettable trip.

#MaharashtraTourism #MaharashtraUnlimited #INDvsNZ #TopicalMoment https://t.co/MbLsoqe0WC",29,78.45,6.9,10.34,0,0,0,0,0,0
7,0,31,0,S1224264483326947329,03-02-2020,331116,"#SoneriMahal is the last standing palace of #Aurangabad. The Rajput styled architecture exhibits ancient pottery, sculptures &amp; other antiques. The annual #AjantaElloraFestival is held with great pomp in the campus of Soneri Mahal.

#AuraOfAurangabad #MaharashtraTourism https://t.co/Cx6Kq4Ocwr",40,26.5,2.5,5,0,2.5,0,0,0,0
5,0,16,1,S1224627038767570944,04-02-2020,331116,"Bibi Ka Maqbara took inspiration from the world-famous monument _ Taj Mahal. The beauty and eminence of this monument attract tourists from all around the world.

#AuraOfAurangabad #Aurangabad #BibiKaMaqbara #MaharashtraTourism #ExploreMaharashtra #MaharashtraUnlimited https://t.co/9KRSOgXkYI",36,40.06,8.33,8.33,0,2.78,5.56,0,0,0
6,2,35,0,S1224628418152501251,04-02-2020,331116,"Sachin Tendulkar along with his wife &amp; a group of friends set on a jungle safari in #TadobaNationalPark of #Maharashtra. It was his first time to witness tigers in their natural habitat. The safari was indeed thrilling &amp; memorable one for the Tendulkars. 
#MahrashtraTourism https://t.co/3FBsKfqU5j",49,94.42,4.08,6.12,0,4.08,2.04,0,0,2.04
7,0,23,0,S1224983342279348225,05-02-2020,331116,"#Panchakki obtained its name from the grinding mill which was designed to provide grains for pilgrims. Amidst the sheer utility of this building, its beauty was not compromised at least. There is a reason why this spot is the prime attraction of #Aurangabad.

#AuraOfAurangabad https://t.co/l3imHzDbKN",49,19.33,8.16,2.04,0,2.04,2.04,4.08,0,0
4,0,17,0,S1225073168320061441,05-02-2020,331116,"#MaharashtraTourism__ captivating and attractive roadshow has been organized for travel enthusiasts of Madurai. Come and explore the beauty of the state of Maharashtra which is full of ancient and modern marvels.
 #MaharashtraUnlimited #MaharashtraTourismRoadshow https://t.co/6YsDaBflej",38,25.84,7.89,13.16,0,0,5.26,0,0,0
8,0,25,0,S1225435015774797825,06-02-2020,331116,"Here we present Maharashtra Tourism #ChennaiRoadshow in pictures. Mr. Dilip Gawde, Director, Directorate of Tourism commenced the function by lighting the lamp, followed by addressing the audience about the magnificence of Maharashtra.  
#MaharashtraTourism #MaharashtraUnlimited https://t.co/F9v9iPVUVP",39,90.19,0,5.13,0,5.13,0,0,0,0
8,0,22,0,S1225715323225047040,07-02-2020,331116,"Located just 3 kilometers away from the Aurangabad Railway Station, #SiddharthGarden and Zoo is one of the prime tourist attractions of #Aurangabad. The place enjoys presence of diverse wildlife, colourful flowers &amp; sparkling aquariums.

#AuraOfAurangabad #MaharashtraTourism https://t.co/JrAxFjSYU0",41,26.81,2.44,4.88,0,0,0,0,0,0
5,0,10,0,S1225737719986311170,07-02-2020,331116,"The winners of the Fort Photography &amp; Videography contest will be announced on 19th February 2020.
Exciting prizes are on their way! Stay tuned for more updates.

#MahaTourismContest #MaharashtraTourism #MaharashtraUnlimited #MaharashtraTourismContest #ContestWinners https://t.co/0whFMmd4HP",37,56.18,0,8.11,0,5.41,0,0,0,0
12,3,35,1,S1225800659699523585,07-02-2020,331116,"Something exciting is coming soon on our page. Stay tuned and don__ miss this great opportunity to win exciting prizes. Don__ forget to follow us on Facebook, Instagram and Twitter.
#MaharashtraTourism #MaharashtraUnlimited #CommentTagWin #ContestAlert https://t.co/GG4I4LeCj6",39,69.89,5.13,15.38,2.56,12.82,0,0,0,0
8,0,24,0,S1226044122101796866,08-02-2020,331116,"Designated as #UNESCOWorldHeritage Site, #AjantaCaves are finest examples of ancient rock-cut caves. These caves are 29 in total and were built during 2nd and 6th century BC. Visiting these caves would add more excitement to your vacation.

#AuraOfAurangabad #MaharashtraTourism https://t.co/FzaaaQpdlT",44,66.75,4.55,9.09,0,0,0,2.27,2.27,0
13,1,34,1,S1226053942171189250,08-02-2020,331116,"Ro-Ro Ferry Service to begin next month, will ease Mumbai - Alibaug Travel!
#RoRoFerryRide #RoRoFerryService #MumbaiToAlibaug #MaharashtraTourism #MaharashtraUnlimited https://t.co/PSMuHIblq7",22,40.06,0,4.55,0,0,0,0,0,0
3,0,24,0,S1226372357016686592,09-02-2020,331116,Allow is the only button you should hit when you are on a vacation in Maharashtra. Maharashtra Tourism is all set to make your holidays exciting and memorable. #RealPermissions #MaharashtraUnlimited #MaharashtraTourism #TrendingFormat #SocialMediaTrends https://t.co/Z8nIhE2tdI,38,98.27,18.42,15.79,0,2.63,0,5.26,2.63,0
2,3,11,0,S1226815852701335553,10-02-2020,331116,"Sometimes places become the hero of your personal saga. What are those places in Maharashtra that you visit with your dear people, let us know in the comment section. Comment, tag and stand a chance to win exciting prizes. #CommentTagWin #MaharashtraTourism https://t.co/GewP02UbZ2",46,99,8.7,10.87,4.35,8.7,2.17,0,0,0
6,1,23,0,S1226861495616622597,10-02-2020,331116,"Maharashtra Tourism woos the people of Tamil Nadu with the exemplary display of culture and art of Maharashtra. Read what NDTV has written about the grand roadshow conducted by #MaharashtraTourism in Chennai https://t.co/HLrEfkZZvM

#MaharashtraUnlimited #ChennaiRoadshow",39,40.06,0,5.13,0,0,0,0,0,0
7,1,41,2,S1227161486767751168,11-02-2020,331116,"#GrishneshwarTemple, since many centuries has been a vital part of Shaivism literature. Being one among the 12 Jyotirlingas, this pilgrimage is like a heaven for the devotees of Lord Shiva.

#AuraOfAurangabad #Aurangabad #Piligrimages #MaharashtraTourism #MaharashtraUnlimited https://t.co/xCi41AmmRR",40,26.5,5,5,0,2.5,0,2.5,0,0
5,0,14,0,S1227210575559589888,11-02-2020,331116,#ElephantaFestival was celebrated with great pomp and enthusiasm in the month of June in the FY19-20. #MaharashtraTourism will update you about the official dates of this year__ Elephanta Festival through its website &amp; social media. https://t.co/G1w7VrHwc1,40,69.2,0,12.5,0,5,0,0,0,0
5,0,23,0,S1227215441342283776,11-02-2020,331116,"Maharashtra Tourism__ magnificent roadshow shines on the newspapers! Through the roadshow
the Director of Maharashtra Tourism Mr. Dilip Gawade highlighted the unexplored tourist spots of Maharashtra.#MaharashtraTourism #MaharashtraTourismRoadshow #ChennaiRoadshow #MaduraiRoadshow https://t.co/CwepBOhtP0",35,72.87,0,5.71,0,2.86,0,0,0,0
4,0,15,1,S1227480405114261506,12-02-2020,331116,Watch the glimpses of the magnificent roadshow conducted by #MaharashtraTourism in #Madurai. Director of Maharashtra Tourism Mr. Dilip Gawde commenced the function by lighting the lamp. Further he addressed the audience about the exotic &amp; breathtaking destinations of Maharashtra. https://t.co/AtTD79zO5D,44,78.1,0,6.82,0,2.27,0,0,0,0
3,1,8,1,S1227483263444250625,12-02-2020,331116,"Through the impressive roadshow organized by #MaharashtraTourism in Chennai, Maharashtra has left its remark in the hearts of travelers. 
Read what Outlook has written about this spectacle here:   https://t.co/OYfd4v4GL2

#MaharashtraUnlimited #ChennaiRoadshow",35,57.11,2.86,5.71,0,0,2.86,0,0,0
2,0,12,0,S1227539744642363398,12-02-2020,331116,"#MaharashtraTourism woos the people of Tamil Nadu with the exemplary display of culture and art of Maharashtra.
Read the complete article here - 
https://t.co/MYndc1Pb7Z

#ChennaiRoadshow #MaduraiRoadshow
@AUThackeray",30,40.06,0,3.33,0,0,0,0,0,0
8,4,44,5,S1227570847075799040,12-02-2020,331116,"When in #Aurangabad, one should not miss this marvelous piece of sculpting art _ Ellora Caves. Carved grandly and beautifully, Ellora Caves are a UNESCO World Heritage Site today.
#AuraForAurangabad #ElloraCaves #UNESCOWorldHeritage #MaharashtraTourism #MaharashtraUnlimited https://t.co/4quSgr7DRZ",38,14.81,5.26,10.53,0,0,0,0,2.63,0
6,0,24,1,S1227911583709294593,13-02-2020,331116,"These exquisite #PitalkhoraCaves which were discovered in 1853, these caves are made up of 14 rock-cut structures which have fine architectural styles &amp; paintings. For those engaged in historical expeditions, these caves would be another feather in their cap!
#AuraOfAurangabad https://t.co/eNexCfJcV8",45,17.85,13.33,6.67,0,0,2.22,2.22,2.22,0
3,0,9,0,S1227946108782968833,13-02-2020,331116,Maharashtra state is full of exotic destinations and adventurous activities. Visit Maharashtra to get a heavenly experience. #MaharashtraTourism #MaharashtraUnlimited #ZoomInZoomOut #TrendingPost https://t.co/GsuQyUDGzE,26,40.06,0,7.69,0,0,0,0,0,0
4,2,19,0,S1228245993080049664,14-02-2020,331116,"The festival of Ajanta &amp; Ellora aims in bringing the rich ancient culture of #Aurangabad into spotlight. Held annually in Soneri Mahal, this festival is the vibrant blend of classical &amp; folk performances.

#AuraOfAurangabad #AjantaElloraFestival #MaharashtraTourism https://t.co/vtZ9GFIcG4",41,54.61,0,9.76,0,7.32,0,0,0,0
4,0,13,0,S1228295031334662144,14-02-2020,331116,"Let us all pay tribute to our soldiers who lost their lives in one of the most horrific terror attack.
#PulwamaTerrorAttack #BlackDay #MaharashtraTourism #MaharashtraUnlimited https://t.co/YKd7DxYwgw",29,99,3.45,17.24,0,13.79,0,0,0,0
7,0,23,0,S1228663222602854402,15-02-2020,331116,"Held in a small village of Paithan, this festival is celebrated to pay homage to Sant Eknath. The Paithan Festival is celebrated with great pomp and enthusiasm for 10 long days.

#AuraOfAurangabad #Aurangabad #PaithanFestival #MaharashtraTourism #MaharashtraUnlimited https://t.co/k2gQmb7VuA",41,54.61,0,17.07,0,7.32,0,0,0,0
6,1,18,0,S1229366788925771777,17-02-2020,331116,"Here is a quick byte from a family who visited MTDC__ Mahabaleshwar Resort for the first time. We thank them for their feedback.
 
#MTDCResort #MTDCMahabaleshwarResort #ClientFeedback #MaharashtraTourism #MaharashtraUnlimited https://t.co/guP5AeaeZS",33,99,3.03,6.06,0,3.03,3.03,0,0,0
9,1,26,1,S1229747725492617216,18-02-2020,331116,"With just 5 min walk from the Ajanta Caves, #MTDC__ Ajanta Resort at Fardapur helps you soak all the beauty of this region. Surrounded by fragile nature, this resort offers many recreational activities, luxurious rooms, and unmatched hospitality.
#MTDCResort #MTDCAjantaResort https://t.co/p9EkKhScGl",45,66.21,2.22,8.89,0,2.22,0,0,0,0
18,3,72,2,S1229978775032672258,19-02-2020,331116,"#ChhatrapatiShivajiMaharaj, the great king who pioneered the establishment __warajya_. Let us celebrate this Chhatrapati Shivaji Maharaj Jayanti by remembering the values taught to us by this great leader.#ShivajiMaharajJayanti.
#ShivJayanti #MaharashtraTourism https://t.co/r4LU3DNLCx",36,99,2.78,11.11,0,13.89,2.78,0,0,0
2,0,14,0,S1230053088767172608,19-02-2020,331116,Patience can bring you more fortunes! The results of Maharashtra Tourisms Fort Photography &amp; Videography Contest will be out soon. Stay connected with us for more updates. #MahaTourismContest #MaharashtraTourismContest #MaharashtaTourism https://t.co/wIDtmXJyvS,35,92.91,5.71,5.71,0,2.86,0,2.86,2.86,0
7,0,20,0,S1230485542678102016,20-02-2020,331116,"MTDC__ Holiday Resort of Aurangabad has much more to offer. With the latest &amp; modern amenities made available to the tourists, this resort is an economic stay in a calm and quiet atmosphere.
#AuraOfAurangabad #AurangabadResort #MTDCResort #MaharashtraTourism #MaharashtraUnlimited https://t.co/NlbyuQhHo4",43,40.06,2.33,6.98,0,0,0,2.33,0,0
4,0,19,1,S1231120063027085315,22-02-2020,331116,Here are the jury members who have  selected the winners for Maharashtra Tourism Fort Photography and Videography Contest. Stay with us. The winners will be announced soon.  #MahaTourismContest. #MaharashtraTourism #MaharashtraUnlimited https://t.co/phTTHMKF8U,35,92.91,2.86,8.57,0,11.43,2.86,0,0,0
